year,oshpd_id,facility_name,county_name,er_service_level_desc,type,count
2015,106580996,ADVENTIST HEALTH AND RIDEOUT,YUBA,BASIC,ED_Visit,52146
2016,106010735,ALAMEDA HOSPITAL,ALAMEDA,BASIC,ED_Admit,1848
2016,106010735,ALAMEDA HOSPITAL,ALAMEDA,BASIC,ED_Visit,15111
2016,106010739,ALTA BATES SUMMIT MEDICAL CENTER-ALTA BATES CAMPUS,ALAMEDA,BASIC,ED_Admit,5930
2016,106010739,ALTA BATES SUMMIT MEDICAL CENTER-ALTA BATES CAMPUS,ALAMEDA,BASIC,ED_Visit,39406
2016,106010776,CHILDRENS HOSPITAL AND RESEARCH CENTER AT OAKLAND,ALAMEDA,BASIC,ED_Admit,5980
2016,106010776,CHILDRENS HOSPITAL AND RESEARCH CENTER AT OAKLAND,ALAMEDA,BASIC,ED_Visit,39031
2016,106010846,HIGHLAND HOSPITAL,ALAMEDA,BASIC,ED_Admit,7662
2016,106010846,HIGHLAND HOSPITAL,ALAMEDA,BASIC,ED_Visit,61887
2016,106010937,ALTA BATES SUMMIT MEDICAL CENTER,ALAMEDA,BASIC,ED_Admit,8787
2016,106010937,ALTA BATES SUMMIT MEDICAL CENTER,ALAMEDA,BASIC,ED_Visit,38295
2016,106010967,ST. ROSE HOSPITAL,ALAMEDA,BASIC,ED_Admit,4056
2016,106010967,ST. ROSE HOSPITAL,ALAMEDA,BASIC,ED_Visit,31833
2016,106010987,WASHINGTON HOSPITAL - FREMONT,ALAMEDA,BASIC,ED_Admit,7637
2016,106010987,WASHINGTON HOSPITAL - FREMONT,ALAMEDA,BASIC,ED_Visit,42748
2016,106013619,SAN LEANDRO HOSPITAL,ALAMEDA,BASIC,ED_Admit,2820
2016,106013619,SAN LEANDRO HOSPITAL,ALAMEDA,BASIC,ED_Visit,31343
2016,106014050,STANFORD HEALTH CARE - VALLEYCARE,ALAMEDA,BASIC,ED_Admit,4051
2016,106014050,STANFORD HEALTH CARE - VALLEYCARE,ALAMEDA,BASIC,ED_Visit,27659
2016,106014132,KAISER FOUNDATION HOSPITAL - FREMONT,ALAMEDA,BASIC,ED_Admit,2787
2016,106014132,KAISER FOUNDATION HOSPITAL - FREMONT,ALAMEDA,BASIC,ED_Visit,34285
2016,106014233,EDEN MEDICAL CENTER,ALAMEDA,BASIC,ED_Admit,6261
2016,106014233,EDEN MEDICAL CENTER,ALAMEDA,BASIC,ED_Visit,39156
2016,106014326,KAISER FOUNDATION HOSPITAL - OAKLAND/RICHMOND,ALAMEDA,BASIC,ED_Admit,10597
2016,106014326,KAISER FOUNDATION HOSPITAL - OAKLAND/RICHMOND,ALAMEDA,BASIC,ED_Visit,113325
2016,106014337,KAISER FOUNDATION HOSPITAL - SAN LEANDRO,ALAMEDA,BASIC,ED_Admit,4776
2016,106014337,KAISER FOUNDATION HOSPITAL - SAN LEANDRO,ALAMEDA,BASIC,ED_Visit,60271
2016,106034002,SUTTER AMADOR HOSPITAL,AMADOR,BASIC,ED_Admit,1860
2016,106034002,SUTTER AMADOR HOSPITAL,AMADOR,BASIC,ED_Visit,22002
2016,106040802,ORCHARD HOSPITAL,BUTTE,STANDBY,ED_Admit,399
2016,106040802,ORCHARD HOSPITAL,BUTTE,STANDBY,ED_Visit,9966
2016,106040875,ADVENTIST HEALTH FEATHER RIVER,BUTTE,BASIC,ED_Admit,3344
2016,106040875,ADVENTIST HEALTH FEATHER RIVER,BUTTE,BASIC,ED_Visit,25555
2016,106040937,OROVILLE HOSPITAL,BUTTE,BASIC,ED_Admit,11057
2016,106040937,OROVILLE HOSPITAL,BUTTE,BASIC,ED_Visit,20068
2016,106040962,ENLOE MEDICAL CENTER- ESPLANADE,BUTTE,BASIC,ED_Admit,10963
2016,106040962,ENLOE MEDICAL CENTER- ESPLANADE,BUTTE,BASIC,ED_Visit,49804
2016,106050932,MARK TWAIN MEDICAL CENTER,CALAVERAS,BASIC,ED_Admit,845
2016,106050932,MARK TWAIN MEDICAL CENTER,CALAVERAS,BASIC,ED_Visit,12469
2016,106060870,COLUSA MEDICAL CENTER,COLUSA,STANDBY,ED_Admit,86
2016,106060870,COLUSA MEDICAL CENTER,COLUSA,STANDBY,ED_Visit,2118
2016,106070924,CONTRA COSTA REGIONAL MEDICAL CENTER,CONTRA COSTA,BASIC,ED_Admit,5297
2016,106070924,CONTRA COSTA REGIONAL MEDICAL CENTER,CONTRA COSTA,BASIC,ED_Visit,47786
2016,106070934,SUTTER DELTA MEDICAL CENTER,CONTRA COSTA,BASIC,ED_Admit,5926
2016,106070934,SUTTER DELTA MEDICAL CENTER,CONTRA COSTA,BASIC,ED_Visit,53500
2016,106070988,JOHN MUIR MEDICAL CENTER-WALNUT CREEK CAMPUS,CONTRA COSTA,BASIC,ED_Admit,11463
2016,106070988,JOHN MUIR MEDICAL CENTER-WALNUT CREEK CAMPUS,CONTRA COSTA,BASIC,ED_Visit,41223
2016,106070990,KAISER FOUNDATION HOSPITAL - WALNUT CREEK,CONTRA COSTA,BASIC,ED_Admit,6673
2016,106070990,KAISER FOUNDATION HOSPITAL - WALNUT CREEK,CONTRA COSTA,BASIC,ED_Visit,53657
2016,106071018,JOHN MUIR MEDICAL CENTER-CONCORD CAMPUS,CONTRA COSTA,BASIC,ED_Admit,7941
2016,106071018,JOHN MUIR MEDICAL CENTER-CONCORD CAMPUS,CONTRA COSTA,BASIC,ED_Visit,52425
2016,106074017,SAN RAMON REGIONAL MEDICAL CENTER,CONTRA COSTA,BASIC,ED_Admit,2774
2016,106074017,SAN RAMON REGIONAL MEDICAL CENTER,CONTRA COSTA,BASIC,ED_Visit,15627
2016,106074097,KAISER FOUNDATION HOSPITAL - ANTIOCH,CONTRA COSTA,BASIC,ED_Admit,3803
2016,106074097,KAISER FOUNDATION HOSPITAL - ANTIOCH,CONTRA COSTA,BASIC,ED_Visit,52713
2016,106084001,SUTTER COAST HOSPITAL,DEL NORTE,BASIC,ED_Admit,1632
2016,106084001,SUTTER COAST HOSPITAL,DEL NORTE,BASIC,ED_Visit,19705
2016,106090793,BARTON MEMORIAL HOSPITAL,EL DORADO,BASIC,ED_Admit,1182
2016,106090793,BARTON MEMORIAL HOSPITAL,EL DORADO,BASIC,ED_Visit,18808
2016,106090933,MARSHALL MEDICAL CENTER,EL DORADO,BASIC,ED_Admit,4177
2016,106090933,MARSHALL MEDICAL CENTER,EL DORADO,BASIC,ED_Visit,24417
2016,106100005,CLOVIS COMMUNITY MEDICAL CENTER,FRESNO,BASIC,ED_Admit,7672
2016,106100005,CLOVIS COMMUNITY MEDICAL CENTER,FRESNO,BASIC,ED_Visit,55074
2016,106100697,COALINGA REGIONAL MEDICAL CENTER,FRESNO,STANDBY,ED_Admit,124
2016,106100697,COALINGA REGIONAL MEDICAL CENTER,FRESNO,STANDBY,ED_Visit,8975
2016,106100717,COMMUNITY REGIONAL MEDICAL CENTER-FRESNO,FRESNO,COMPREHENSIVE,ED_Admit,24278
2016,106100717,COMMUNITY REGIONAL MEDICAL CENTER-FRESNO,FRESNO,COMPREHENSIVE,ED_Visit,79278
2016,106100797,ADVENTIST HEALTH REEDLEY,FRESNO,STANDBY,ED_Admit,479
2016,106100797,ADVENTIST HEALTH REEDLEY,FRESNO,STANDBY,ED_Visit,31726
2016,106100899,ST. AGNES MEDICAL CENTER,FRESNO,BASIC,ED_Admit,11953
2016,106100899,ST. AGNES MEDICAL CENTER,FRESNO,BASIC,ED_Visit,65898
2016,106104062,KAISER FOUNDATION HOSPITAL - FRESNO,FRESNO,BASIC,ED_Admit,4996
2016,106104062,KAISER FOUNDATION HOSPITAL - FRESNO,FRESNO,BASIC,ED_Visit,35988
2016,106110889,GLENN MEDICAL CENTER,GLENN,STANDBY,ED_Admit,203
2016,106110889,GLENN MEDICAL CENTER,GLENN,STANDBY,ED_Visit,6520
2016,106121002,MAD RIVER COMMUNITY HOSPITAL,HUMBOLDT,BASIC,ED_Admit,1428
2016,106121002,MAD RIVER COMMUNITY HOSPITAL,HUMBOLDT,BASIC,ED_Visit,16208
2016,106121031,JEROLD PHELPS COMMUNITY HOSPITAL,HUMBOLDT,STANDBY,ED_Admit,26
2016,106121031,JEROLD PHELPS COMMUNITY HOSPITAL,HUMBOLDT,STANDBY,ED_Visit,3461
2016,106121051,REDWOOD MEMORIAL HOSPITAL,HUMBOLDT,BASIC,ED_Admit,721
2016,106121051,REDWOOD MEMORIAL HOSPITAL,HUMBOLDT,BASIC,ED_Visit,12024
2016,106121080,ST. JOSEPH HOSPITAL - EUREKA,HUMBOLDT,BASIC,ED_Admit,5037
2016,106121080,ST. JOSEPH HOSPITAL - EUREKA,HUMBOLDT,BASIC,ED_Visit,28077
2016,106130699,EL CENTRO REGIONAL MEDICAL CENTER,IMPERIAL,BASIC,ED_Admit,3139
2016,106130699,EL CENTRO REGIONAL MEDICAL CENTER,IMPERIAL,BASIC,ED_Visit,45959
2016,106130760,PIONEERS MEMORIAL HEALTHCARE DISTRICT,IMPERIAL,BASIC,ED_Admit,3490
2016,106130760,PIONEERS MEMORIAL HEALTHCARE DISTRICT,IMPERIAL,BASIC,ED_Visit,44344
2016,106141273,NORTHERN INYO HOSPITAL,INYO,BASIC,ED_Admit,616
2016,106141273,NORTHERN INYO HOSPITAL,INYO,BASIC,ED_Visit,9316
2016,106141338,SOUTHERN INYO HOSPITAL,INYO,STANDBY,ED_Admit,1
2016,106141338,SOUTHERN INYO HOSPITAL,INYO,STANDBY,ED_Visit,1110
2016,106150706,DELANO REGIONAL MEDICAL CENTER,KERN,BASIC,ED_Admit,1339
2016,106150706,DELANO REGIONAL MEDICAL CENTER,KERN,BASIC,ED_Visit,29420
2016,106150722,BAKERSFIELD MEMORIAL HOSPITAL,KERN,BASIC,ED_Admit,9705
2016,106150722,BAKERSFIELD MEMORIAL HOSPITAL,KERN,BASIC,ED_Visit,63708
2016,106150736,KERN MEDICAL CENTER,KERN,BASIC,ED_Admit,4927
2016,106150736,KERN MEDICAL CENTER,KERN,BASIC,ED_Visit,44217
2016,106150737,KERN VALLEY HEALTHCARE DISTRICT,KERN,STANDBY,ED_Admit,519
2016,106150737,KERN VALLEY HEALTHCARE DISTRICT,KERN,STANDBY,ED_Visit,6781
2016,106150761,MERCY HOSPITAL - BAKERSFIELD,KERN,BASIC,ED_Admit,6814
2016,106150761,MERCY HOSPITAL - BAKERSFIELD,KERN,BASIC,ED_Visit,78104
2016,106150775,GOOD SAMARITAN HOSPITAL-BAKERSFIELD,KERN,,ED_Admit,1
2016,106150775,GOOD SAMARITAN HOSPITAL-BAKERSFIELD,KERN,,ED_Visit,
2016,106150782,RIDGECREST REGIONAL HOSPITAL,KERN,BASIC,ED_Admit,1253
2016,106150782,RIDGECREST REGIONAL HOSPITAL,KERN,BASIC,ED_Visit,18972
2016,106150788,ADVENTIST HEALTH BAKERSFIELD,KERN,BASIC,ED_Admit,10778
2016,106150788,ADVENTIST HEALTH BAKERSFIELD,KERN,BASIC,ED_Visit,64229
2016,106150808,ADVENTIST HEALTH TEHACHAPI VALLEY,KERN,STANDBY,ED_Admit,74
2016,106150808,ADVENTIST HEALTH TEHACHAPI VALLEY,KERN,STANDBY,ED_Visit,13881
2016,106154101,BAKERSFIELD HEART HOSPITAL,KERN,BASIC,ED_Admit,2796
2016,106154101,BAKERSFIELD HEART HOSPITAL,KERN,BASIC,ED_Visit,10415
2016,106164029,ADVENTIST HEALTH HANFORD,KINGS,BASIC,ED_Admit,7410
2016,106164029,ADVENTIST HEALTH HANFORD,KINGS,BASIC,ED_Visit,117483
2016,106171049,ADVENTIST HEALTH CLEARLAKE,LAKE,STANDBY,ED_Admit,1189
2016,106171049,ADVENTIST HEALTH CLEARLAKE,LAKE,STANDBY,ED_Visit,20545
2016,106171395,SUTTER LAKESIDE HOSPITAL,LAKE,BASIC,ED_Admit,1215
2016,106171395,SUTTER LAKESIDE HOSPITAL,LAKE,BASIC,ED_Visit,19305
2016,106184008,BANNER LASSEN MEDICAL CENTER,LASSEN,BASIC,ED_Admit,633
2016,106184008,BANNER LASSEN MEDICAL CENTER,LASSEN,BASIC,ED_Visit,11289
2016,106190017,ALHAMBRA HOSPITAL MEDICAL CENTER,LOS ANGELES,BASIC,ED_Admit,3364
2016,106190017,ALHAMBRA HOSPITAL MEDICAL CENTER,LOS ANGELES,BASIC,ED_Visit,15337
2016,106190034,ANTELOPE VALLEY HOSPITAL,LOS ANGELES,BASIC,ED_Admit,11916
2016,106190034,ANTELOPE VALLEY HOSPITAL,LOS ANGELES,BASIC,ED_Visit,113946
2016,106190045,CATALINA ISLAND MEDICAL CENTER,LOS ANGELES,STANDBY,ED_Admit,11
2016,106190045,CATALINA ISLAND MEDICAL CENTER,LOS ANGELES,STANDBY,ED_Visit,1966
2016,106190053,ST. MARY MEDICAL CENTER - LONG BEACH,LOS ANGELES,BASIC,ED_Admit,6341
2016,106190053,ST. MARY MEDICAL CENTER - LONG BEACH,LOS ANGELES,BASIC,ED_Visit,48118
2016,106190066,LOS ANGELES COMMUNITY HOSPITAL AT BELLFLOWER,LOS ANGELES,BASIC,ED_Admit,20
2016,106190066,LOS ANGELES COMMUNITY HOSPITAL AT BELLFLOWER,LOS ANGELES,BASIC,ED_Visit,
2016,106190081,BEVERLY HOSPITAL,LOS ANGELES,BASIC,ED_Admit,6296
2016,106190081,BEVERLY HOSPITAL,LOS ANGELES,BASIC,ED_Visit,28530
2016,106190110,SOUTHERN CALIFORNIA HOSPITAL AT CULVER CITY,LOS ANGELES,BASIC,ED_Admit,4371
2016,106190110,SOUTHERN CALIFORNIA HOSPITAL AT CULVER CITY,LOS ANGELES,BASIC,ED_Visit,15467
2016,106190125,CALIFORNIA HOSPITAL MEDICAL CENTER - LOS ANGELES,LOS ANGELES,BASIC,ED_Admit,10572
2016,106190125,CALIFORNIA HOSPITAL MEDICAL CENTER - LOS ANGELES,LOS ANGELES,BASIC,ED_Visit,56823
2016,106190148,CENTINELA HOSPITAL MEDICAL CENTER,LOS ANGELES,BASIC,ED_Admit,14115
2016,106190148,CENTINELA HOSPITAL MEDICAL CENTER,LOS ANGELES,BASIC,ED_Visit,48460
2016,106190159,GARDENS REGIONAL HOSPITAL AND MEDICAL CENTER,LOS ANGELES,BASIC,ED_Admit,1646
2016,106190159,GARDENS REGIONAL HOSPITAL AND MEDICAL CENTER,LOS ANGELES,BASIC,ED_Visit,2456
2016,106190170,CHILDREN'S HOSPITAL OF LOS ANGELES,LOS ANGELES,BASIC,ED_Admit,7806
2016,106190170,CHILDREN'S HOSPITAL OF LOS ANGELES,LOS ANGELES,BASIC,ED_Visit,76119
2016,106190184,COLLEGE HOSPITAL,LOS ANGELES,,ED_Admit,6
2016,106190184,COLLEGE HOSPITAL,LOS ANGELES,,ED_Visit,
2016,106190197,COMMUNITY HOSPITAL OF HUNTINGTON PARK,LOS ANGELES,STANDBY,ED_Admit,3115
2016,106190197,COMMUNITY HOSPITAL OF HUNTINGTON PARK,LOS ANGELES,STANDBY,ED_Visit,41678
2016,106190198,LOS ANGELES COMMUNITY HOSPITAL,LOS ANGELES,STANDBY,ED_Admit,2189
2016,106190198,LOS ANGELES COMMUNITY HOSPITAL,LOS ANGELES,STANDBY,ED_Visit,6275
2016,106190200,SAN GABRIEL VALLEY MEDICAL CENTER,LOS ANGELES,BASIC,ED_Admit,5054
2016,106190200,SAN GABRIEL VALLEY MEDICAL CENTER,LOS ANGELES,BASIC,ED_Visit,21952
2016,106190240,LAKEWOOD REGIONAL MEDICAL CENTER,LOS ANGELES,BASIC,ED_Admit,6176
2016,106190240,LAKEWOOD REGIONAL MEDICAL CENTER,LOS ANGELES,BASIC,ED_Visit,43070
2016,106190243,PIH HEALTH HOSPITAL - DOWNEY,LOS ANGELES,BASIC,ED_Admit,5715
2016,106190243,PIH HEALTH HOSPITAL - DOWNEY,LOS ANGELES,BASIC,ED_Visit,46613
2016,106190256,EAST LOS ANGELES DOCTORS HOSPITAL,LOS ANGELES,BASIC,ED_Admit,1978
2016,106190256,EAST LOS ANGELES DOCTORS HOSPITAL,LOS ANGELES,BASIC,ED_Visit,13995
2016,106190280,ENCINO HOSPITAL MEDICAL CENTER,LOS ANGELES,BASIC,ED_Admit,2202
2016,106190280,ENCINO HOSPITAL MEDICAL CENTER,LOS ANGELES,BASIC,ED_Visit,8949
2016,106190298,EMANATE HEALTH FOOTHILL PRESBYTERIAN HOSPITAL,LOS ANGELES,BASIC,ED_Admit,4093
2016,106190298,EMANATE HEALTH FOOTHILL PRESBYTERIAN HOSPITAL,LOS ANGELES,BASIC,ED_Visit,26257
2016,106190315,GARFIELD MEDICAL CENTER,LOS ANGELES,BASIC,ED_Admit,6676
2016,106190315,GARFIELD MEDICAL CENTER,LOS ANGELES,BASIC,ED_Visit,21534
2016,106190323,ADVENTIST HEALTH GLENDALE,LOS ANGELES,BASIC,ED_Admit,14821
2016,106190323,ADVENTIST HEALTH GLENDALE,LOS ANGELES,BASIC,ED_Visit,44832
2016,106190328,GLENDORA COMMUNITY HOSPITAL,LOS ANGELES,BASIC,ED_Admit,1402
2016,106190328,GLENDORA COMMUNITY HOSPITAL,LOS ANGELES,BASIC,ED_Visit,4178
2016,106190352,GREATER EL MONTE COMMUNITY HOSPITAL,LOS ANGELES,BASIC,ED_Admit,2676
2016,106190352,GREATER EL MONTE COMMUNITY HOSPITAL,LOS ANGELES,BASIC,ED_Visit,18778
2016,106190382,HOLLYWOOD PRESBYTERIAN MEDICAL CENTER,LOS ANGELES,BASIC,ED_Admit,6433
2016,106190382,HOLLYWOOD PRESBYTERIAN MEDICAL CENTER,LOS ANGELES,BASIC,ED_Visit,29684
2016,106190385,PROVIDENCE HOLY CROSS MEDICAL CENTER,LOS ANGELES,BASIC,ED_Admit,10358
2016,106190385,PROVIDENCE HOLY CROSS MEDICAL CENTER,LOS ANGELES,BASIC,ED_Visit,91962
2016,106190392,GOOD SAMARITAN HOSPITAL-LOS ANGELES,LOS ANGELES,BASIC,ED_Admit,5936
2016,106190392,GOOD SAMARITAN HOSPITAL-LOS ANGELES,LOS ANGELES,BASIC,ED_Visit,29905
2016,106190400,HUNTINGTON MEMORIAL HOSPITAL,LOS ANGELES,BASIC,ED_Admit,17843
2016,106190400,HUNTINGTON MEMORIAL HOSPITAL,LOS ANGELES,BASIC,ED_Visit,51446
2016,106190413,EMANATE HEALTH INTER-COMMUNITY HOSPITAL,LOS ANGELES,BASIC,ED_Admit,5857
2016,106190413,EMANATE HEALTH INTER-COMMUNITY HOSPITAL,LOS ANGELES,BASIC,ED_Visit,18852
2016,106190422,TORRANCE MEMORIAL MEDICAL CENTER,LOS ANGELES,BASIC,ED_Admit,16404
2016,106190422,TORRANCE MEMORIAL MEDICAL CENTER,LOS ANGELES,BASIC,ED_Visit,61493
2016,106190429,KAISER FOUNDATION HOSPITAL - LOS ANGELES,LOS ANGELES,BASIC,ED_Admit,8623
2016,106190429,KAISER FOUNDATION HOSPITAL - LOS ANGELES,LOS ANGELES,BASIC,ED_Visit,67840
2016,106190431,KAISER FOUNDATION HOSPITAL - SOUTH BAY,LOS ANGELES,BASIC,ED_Admit,5114
2016,106190431,KAISER FOUNDATION HOSPITAL - SOUTH BAY,LOS ANGELES,BASIC,ED_Visit,56963
2016,106190432,KAISER FOUNDATION HOSPITAL - PANORAMA CITY,LOS ANGELES,BASIC,ED_Admit,3893
2016,106190432,KAISER FOUNDATION HOSPITAL - PANORAMA CITY,LOS ANGELES,BASIC,ED_Visit,62494
2016,106190434,KAISER FOUNDATION HOSPITAL - WEST LA,LOS ANGELES,BASIC,ED_Admit,3210
2016,106190434,KAISER FOUNDATION HOSPITAL - WEST LA,LOS ANGELES,BASIC,ED_Visit,68844
2016,106190470,PROVIDENCE LITTLE COMPANY OF MARY MEDICAL CENTER TORRANCE,LOS ANGELES,BASIC,ED_Admit,13065
2016,106190470,PROVIDENCE LITTLE COMPANY OF MARY MEDICAL CENTER TORRANCE,LOS ANGELES,BASIC,ED_Visit,59038
2016,106190475,COMMUNITY HOSPITAL LONG BEACH,LOS ANGELES,BASIC,ED_Admit,4606
2016,106190475,COMMUNITY HOSPITAL LONG BEACH,LOS ANGELES,BASIC,ED_Visit,22209
2016,106190500,CEDARS-SINAI MARINA DEL REY HOSPITAL,LOS ANGELES,BASIC,ED_Admit,2282
2016,106190500,CEDARS-SINAI MARINA DEL REY HOSPITAL,LOS ANGELES,BASIC,ED_Visit,26072
2016,106190517,PROVIDENCE TARZANA MEDICAL CENTER,LOS ANGELES,BASIC,ED_Admit,7692
2016,106190517,PROVIDENCE TARZANA MEDICAL CENTER,LOS ANGELES,BASIC,ED_Visit,40158
2016,106190521,MEMORIAL HOSPITAL OF GARDENA,LOS ANGELES,BASIC,ED_Admit,5047
2016,106190521,MEMORIAL HOSPITAL OF GARDENA,LOS ANGELES,BASIC,ED_Visit,36358
2016,106190522,GLENDALE MEMORIAL HOSPITAL AND HEALTH CENTER,LOS ANGELES,BASIC,ED_Admit,5600
2016,106190522,GLENDALE MEMORIAL HOSPITAL AND HEALTH CENTER,LOS ANGELES,BASIC,ED_Visit,33904
2016,106190524,MISSION COMMUNITY HOSPITAL - PANORAMA CAMPUS,LOS ANGELES,BASIC,ED_Admit,5832
2016,106190524,MISSION COMMUNITY HOSPITAL - PANORAMA CAMPUS,LOS ANGELES,BASIC,ED_Visit,13648
2016,106190525,MEMORIALCARE LONG BEACH MEDICAL CENTER,LOS ANGELES,BASIC,ED_Admit,14653
2016,106190525,MEMORIALCARE LONG BEACH MEDICAL CENTER,LOS ANGELES,BASIC,ED_Visit,85163
2016,106190529,METHODIST HOSPITAL OF SOUTHERN CALIFORNIA,LOS ANGELES,BASIC,ED_Admit,11610
2016,106190529,METHODIST HOSPITAL OF SOUTHERN CALIFORNIA,LOS ANGELES,BASIC,ED_Visit,43822
2016,106190534,OLYMPIA MEDICAL CENTER,LOS ANGELES,BASIC,ED_Admit,4794
2016,106190534,OLYMPIA MEDICAL CENTER,LOS ANGELES,BASIC,ED_Visit,21474
2016,106190547,MONTEREY PARK HOSPITAL,LOS ANGELES,BASIC,ED_Admit,2711
2016,106190547,MONTEREY PARK HOSPITAL,LOS ANGELES,BASIC,ED_Visit,19771
2016,106190555,CEDARS SINAI MEDICAL CENTER,LOS ANGELES,BASIC,ED_Admit,25467
2016,106190555,CEDARS SINAI MEDICAL CENTER,LOS ANGELES,BASIC,ED_Visit,65489
2016,106190568,NORTHRIDGE HOSPITAL MEDICAL CENTER,LOS ANGELES,BASIC,ED_Admit,10186
2016,106190568,NORTHRIDGE HOSPITAL MEDICAL CENTER,LOS ANGELES,BASIC,ED_Visit,56580
2016,106190570,NORWALK COMMUNITY HOSPITAL,LOS ANGELES,BASIC,ED_Admit,2080
2016,106190570,NORWALK COMMUNITY HOSPITAL,LOS ANGELES,BASIC,ED_Visit,5001
2016,106190587,COLLEGE MEDICAL CENTER,LOS ANGELES,BASIC,ED_Admit,4815
2016,106190587,COLLEGE MEDICAL CENTER,LOS ANGELES,BASIC,ED_Visit,9696
2016,106190630,POMONA VALLEY HOSPITAL MEDICAL CENTER,LOS ANGELES,BASIC,ED_Admit,11818
2016,106190630,POMONA VALLEY HOSPITAL MEDICAL CENTER,LOS ANGELES,BASIC,ED_Visit,83925
2016,106190631,PIH HEALTH HOSPITAL - WHITTIER,LOS ANGELES,BASIC,ED_Admit,11544
2016,106190631,PIH HEALTH HOSPITAL - WHITTIER,LOS ANGELES,BASIC,ED_Visit,61916
2016,106190636,EMANATE HEALTH QUEEN OF THE VALLEY HOSPITAL,LOS ANGELES,BASIC,ED_Admit,9171
2016,106190636,EMANATE HEALTH QUEEN OF THE VALLEY HOSPITAL,LOS ANGELES,BASIC,ED_Visit,49584
2016,106190673,SAN DIMAS COMMUNITY HOSPITAL,LOS ANGELES,BASIC,ED_Admit,2251
2016,106190673,SAN DIMAS COMMUNITY HOSPITAL,LOS ANGELES,BASIC,ED_Visit,15073
2016,106190680,PROVIDENCE LITTLE COMPANY OF MARY MC - SAN PEDRO,LOS ANGELES,BASIC,ED_Admit,3687
2016,106190680,PROVIDENCE LITTLE COMPANY OF MARY MC - SAN PEDRO,LOS ANGELES,BASIC,ED_Visit,37386
2016,106190687,SANTA MONICA - UCLA MEDICAL CENTER AND ORTHOPAEDIC HOSPITAL,LOS ANGELES,BASIC,ED_Admit,8565
2016,106190687,SANTA MONICA - UCLA MEDICAL CENTER AND ORTHOPAEDIC HOSPITAL,LOS ANGELES,BASIC,ED_Visit,38426
2016,106190696,PACIFICA HOSPITAL OF THE VALLEY,LOS ANGELES,BASIC,ED_Admit,2327
2016,106190696,PACIFICA HOSPITAL OF THE VALLEY,LOS ANGELES,BASIC,ED_Visit,12104
2016,106190708,SHERMAN OAKS HOSPITAL,LOS ANGELES,BASIC,ED_Admit,5334
2016,106190708,SHERMAN OAKS HOSPITAL,LOS ANGELES,BASIC,ED_Visit,22009
2016,106190754,ST. FRANCIS MEDICAL CENTER,LOS ANGELES,BASIC,ED_Admit,11758
2016,106190754,ST. FRANCIS MEDICAL CENTER,LOS ANGELES,BASIC,ED_Visit,66591
2016,106190756,PROVIDENCE SAINT JOHN'S HEALTH CENTER,LOS ANGELES,BASIC,ED_Admit,5810
2016,106190756,PROVIDENCE SAINT JOHN'S HEALTH CENTER,LOS ANGELES,BASIC,ED_Visit,22298
2016,106190758,PROVIDENCE SAINT JOSEPH MEDICAL CENTER,LOS ANGELES,BASIC,ED_Admit,10149
2016,106190758,PROVIDENCE SAINT JOSEPH MEDICAL CENTER,LOS ANGELES,BASIC,ED_Visit,54279
2016,106190762,ST. VINCENT MEDICAL CENTER,LOS ANGELES,STANDBY,ED_Admit,6495
2016,106190762,ST. VINCENT MEDICAL CENTER,LOS ANGELES,STANDBY,ED_Visit,23288
2016,106190766,COAST PLAZA HOSPITAL,LOS ANGELES,BASIC,ED_Admit,2997
2016,106190766,COAST PLAZA HOSPITAL,LOS ANGELES,BASIC,ED_Visit,14669
2016,106190796,RONALD REAGAN UCLA MEDICAL CENTER,LOS ANGELES,COMPREHENSIVE,ED_Admit,10249
2016,106190796,RONALD REAGAN UCLA MEDICAL CENTER,LOS ANGELES,COMPREHENSIVE,ED_Visit,37402
2016,106190812,VALLEY PRESBYTERIAN HOSPITAL,LOS ANGELES,BASIC,ED_Admit,6493
2016,106190812,VALLEY PRESBYTERIAN HOSPITAL,LOS ANGELES,BASIC,ED_Visit,63906
2016,106190818,USC VERDUGO HILLS HOSPITAL,LOS ANGELES,BASIC,ED_Admit,3910
2016,106190818,USC VERDUGO HILLS HOSPITAL,LOS ANGELES,BASIC,ED_Visit,18475
2016,106190859,WEST HILLS HOSPITAL AND MEDICAL CENTER,LOS ANGELES,BASIC,ED_Admit,7609
2016,106190859,WEST HILLS HOSPITAL AND MEDICAL CENTER,LOS ANGELES,BASIC,ED_Visit,48587
2016,106190878,ADVENTIST HEALTH WHITE MEMORIAL,LOS ANGELES,BASIC,ED_Admit,9870
2016,106190878,ADVENTIST HEALTH WHITE MEMORIAL,LOS ANGELES,BASIC,ED_Visit,51416
2016,106190883,WHITTIER HOSPITAL MEDICAL CENTER,LOS ANGELES,BASIC,ED_Admit,5104
2016,106190883,WHITTIER HOSPITAL MEDICAL CENTER,LOS ANGELES,BASIC,ED_Visit,26515
2016,106190949,HENRY MAYO NEWHALL HOSPITAL,LOS ANGELES,BASIC,ED_Admit,9145
2016,106190949,HENRY MAYO NEWHALL HOSPITAL,LOS ANGELES,BASIC,ED_Visit,57843
2016,106191227,LAC/HARBOR-UCLA MEDICAL CENTER,LOS ANGELES,BASIC,ED_Admit,12602
2016,106191227,LAC/HARBOR-UCLA MEDICAL CENTER,LOS ANGELES,BASIC,ED_Visit,61579
