OSHPD_ID,FACILITY_NAME,LICENSE_NUM,FACILITY_LEVEL_DESC,DBA_ADDRESS1,DBA_CITY,DBA_ZIP_CODE,COUNTY_CODE,COUNTY_NAME,ER_SERVICE_LEVEL_DESC,TOTAL_NUMBER_BEDS,FACILITY_STATUS_DESC,FACILITY_STATUS_DATE,LICENSE_TYPE_DESC,LICENSE_CATEGORY_DESC,LATITUDE,LONGITUDE
406191704,"COAST LINE INFUSION, INC.",550004695,Parent Facility,303 N Glenoaks Blvd,Burbank,91502,19,Los Angeles,Not Applicable,,Open,5/1/2019,Home Health Agency/Hospice,Home Health Agency,34.18437,-118.30905
406191705,"HOMERIC HOME HEALTH SERVICES, INC",550004696,Parent Facility,421 Arden Ave,Glendale,91203,19,Los Angeles,Not Applicable,,Open,4/17/2019,Home Health Agency/Hospice,Home Health Agency,34.15849,-118.26237
406191706,"NEW CHAPTER HOME HEALTH, INC.",550004697,Parent Facility,224 E Olive Ave,Burbank,91502,19,Los Angeles,Not Applicable,,Open,4/5/2019,Home Health Agency/Hospice,Home Health Agency,34.18108,-118.30845
406191708,"ARBA HOME HEALTHCARE, INC",550004745,Parent Facility,5958 Vineland Ave,North Hollywood,91601,19,Los Angeles,Not Applicable,,Open,5/21/2019,Home Health Agency/Hospice,Home Health Agency,34.1792,-118.37027
406191709,"BLISSFUL HEALTHCARE SERVICES, INC.",550004743,Parent Facility,6314 Van Nuys Blvd,Van Nuys,91401,19,Los Angeles,Not Applicable,,Open,6/5/2019,Home Health Agency/Hospice,Home Health Agency,34.18514,-118.44872
406191710,"K.K.A. HOME HEALTH CARE, INC.",550004746,Parent Facility,8925 Sepulveda Blvd,North Hills,91343,19,Los Angeles,Not Applicable,,Open,6/12/2019,Home Health Agency/Hospice,Home Health Agency,34.23263,-118.46777
406191711,"NH CARING HOME HEALTH, INC.",550004741,Parent Facility,10545 Burbank Blvd,North Hollywood,91601,19,Los Angeles,Not Applicable,,Open,6/6/2019,Home Health Agency/Hospice,Home Health Agency,34.17216,-118.36085
406191712,"WELLHEALTH, LLC.",550004742,Parent Facility,15315 Magnolia Blvd,Sherman Oaks,91403,19,Los Angeles,Not Applicable,,Open,6/11/2019,Home Health Agency/Hospice,Home Health Agency,34.16524,-118.46664
406191713,"GOLDEN HEALTH HOME CARE, INC",550004735,Parent Facility,18336 Ventura Blvd,Tarzana,91356,19,Los Angeles,Not Applicable,,Open,6/11/2019,Home Health Agency/Hospice,Home Health Agency,34.16707,-118.53191
406191714,"LUZ HOME HEALTH CARE, INC.",550004802,Parent Facility,2701 E Gage Ave,Huntington Park,90255,19,Los Angeles,Not Applicable,,Open,5/24/2019,Home Health Agency/Hospice,Home Health Agency,33.98166,-118.22227
406191715,"REGENCY HOME HEALTH CARE, INC.",550004803,Parent Facility,4000 W Magnolia Blvd,Burbank,91505,19,Los Angeles,Not Applicable,,Open,7/26/2019,Home Health Agency/Hospice,Home Health Agency,34.1665,-118.35009
406191717,DNA HOME HEALTH SERVICES INC.,550004784,Parent Facility,18425 Burbank Blvd,Tarzana,91356,19,Los Angeles,Not Applicable,,Open,6/8/2019,Home Health Agency/Hospice,Home Health Agency,34.17219,-118.53451
406191718,BEST IN TOWN HOME HEALTH CARE INC,550004780,Parent Facility,110 S Glendale Ave,Glendale,91205,19,Los Angeles,Not Applicable,,Open,6/8/2019,Home Health Agency/Hospice,Home Health Agency,34.14583,-118.24732
406191719,PURE CARE HOME HEALTH INC,550004781,Parent Facility,6742 Van Nuys Blvd,Van Nuys,91405,19,Los Angeles,Not Applicable,,Open,6/8/2019,Home Health Agency/Hospice,Home Health Agency,34.19343,-118.44872
406191720,"IMPERIAL HOME HEALTH CARE, INC.",550004782,Parent Facility,229 N Central Ave,Glendale,91203,19,Los Angeles,Not Applicable,,Open,5/25/2019,Home Health Agency/Hospice,Home Health Agency,34.14913,-118.25827
406191722,"SIGNATURE HEALTHCARE, INC.",550004736,Parent Facility,1770 N Highland Ave,Los Angeles,90028,19,Los Angeles,Not Applicable,,Open,6/11/2019,Home Health Agency/Hospice,Home Health Agency,34.10339,-118.33832
406191724,BEST TRUST HOME HEALTH INC,550004698,Parent Facility,12509 Oxnard St,North Hollywood,91606,19,Los Angeles,Not Applicable,,Open,4/5/2019,Home Health Agency/Hospice,Home Health Agency,34.17948,-118.40587
406191727,"VIBRANT HEALTH CARE SERVICES, INC.",550004767,Parent Facility,14545 Friar St,Van Nuys,91411,19,Los Angeles,Not Applicable,,Open,6/21/2019,Home Health Agency/Hospice,Home Health Agency,34.1857,-118.45034
406191728,"EMPATHY HOME HEALTH CARE, INC.",550004771,Parent Facility,761 E Green St,Pasadena,91101,19,Los Angeles,Not Applicable,,Open,5/25/2019,Home Health Agency/Hospice,Home Health Agency,34.14456,-118.13469
406191730,"EASI HOME HEALTH CARE, INC.",550004772,Parent Facility,7502 Foothill Blvd,Tujunga,91042,19,Los Angeles,Not Applicable,,Open,6/21/2019,Home Health Agency/Hospice,Home Health Agency,34.25269,-118.29595
406191731,MILLENNIUM HEALTH CORP,550004773,Parent Facility,16935 Vanowen St,Van Nuys,91406,19,Los Angeles,Not Applicable,,Open,6/14/2019,Home Health Agency/Hospice,Home Health Agency,34.19391,-118.50247
406191732,"RELIEF HOME HEALTH CARE, INC.",550004513,Parent Facility,7355 Van Nuys Blvd,Van Nuys,91405,19,Los Angeles,Not Applicable,,Open,6/1/2019,Home Health Agency/Hospice,Home Health Agency,34.20448,-118.44881
406191733,EXPRESS HOME CARE,550004511,Parent Facility,936 W Avenue J-4,Lancaster,93534,19,Los Angeles,Not Applicable,,Open,7/15/2019,Home Health Agency/Hospice,Home Health Agency,34.68571,-118.14701
406191735,ALLURE HOMECARE INC.,550004754,Parent Facility,2525 Colorado Blvd,Los Angeles,90041,19,Los Angeles,Not Applicable,,Open,6/19/2019,Home Health Agency/Hospice,Home Health Agency,34.14182,-118.22168
406191737,"PRESIDENTIAL HOME HEALTH, INC.",550004755,Parent Facility,13083 Van Nuys Blvd,Pacoima,91331,19,Los Angeles,Not Applicable,,Open,5/21/2019,Home Health Agency/Hospice,Home Health Agency,34.26914,-118.41831
406191738,PROMED HEALTH PROVIDERS INC.,550004756,Parent Facility,1614 Victory Blvd,Glendale,91201,19,Los Angeles,Not Applicable,,Open,6/19/2019,Home Health Agency/Hospice,Home Health Agency,34.16015,-118.29886
406191739,LIKANA HOME HEALTH INC.,550004757,Parent Facility,6356 Van Nuys Blvd,Van Nuys,91401,19,Los Angeles,Not Applicable,,Open,6/19/2019,Home Health Agency/Hospice,Home Health Agency,34.18592,-118.4487
406191742,"ST. RITA'S HOME HEALTH CATE, INC.",550004748,Parent Facility,6360 Van Nuys Blvd,Van Nuys,91401,19,Los Angeles,Not Applicable,,Open,6/9/2019,Home Health Agency/Hospice,Home Health Agency,34.18604,-118.4487
406191743,"SAM HOME HEALTH, INC",550004747,Parent Facility,10545 Burbank Blvd,North Hollywood,91601,19,Los Angeles,Not Applicable,,Open,6/6/2019,Home Health Agency/Hospice,Home Health Agency,34.17216,-118.36085
406191745,"ALORA HOME HEALTH CARE, INC",550004749,Parent Facility,135 N Victory Blvd,Burbank,91502,19,Los Angeles,Not Applicable,,Open,6/19/2019,Home Health Agency/Hospice,Home Health Agency,34.17449,-118.31738
406191748,"LUSNAT HOSPICE CARE, INC.",550004797,Parent Facility,14640 Victory Blvd,Van Nuys,91411,19,Los Angeles,Not Applicable,,Open,6/15/2019,Home Health Agency/Hospice,Hospice,34.18664,-118.45224
406191749,"ODYSSEY HOSPICE CARE, INC.",550004787,Parent Facility,9017 Reseda Blvd,Northridge,91324,19,Los Angeles,Not Applicable,,Open,6/21/2019,Home Health Agency/Hospice,Hospice,34.23416,-118.53648
406191750,LIGHTHOUSE HOSPICE & PALLIATIVE CARE SERVICES,550004728,Parent Facility,640 S Sunset Ave,West Covina,91790,19,Los Angeles,Not Applicable,,Open,5/15/2019,Home Health Agency/Hospice,Hospice,34.06977,-117.93715
406191751,"BEST QUALITY CARE HOSPICE, INC.",550003922,Parent Facility,6931 Van Nuys Blvd,Van Nuys,91405,19,Los Angeles,Not Applicable,,Open,6/20/2019,Home Health Agency/Hospice,Hospice,34.1964,-118.44879
406191760,"T.L.C. HOME HEALTH, LLC",550004810,Parent Facility,1224 E Broadway,Glendale,91205,19,Los Angeles,Not Applicable,,Open,7/25/2019,Home Health Agency/Hospice,Home Health Agency,34.14615,-118.23835
406191761,"DAY LIGHT HOME HEALTH, INC.",550004703,Parent Facility,1905 Victory Blvd,Glendale,91201,19,Los Angeles,Not Applicable,,Open,5/7/2019,Home Health Agency/Hospice,Home Health Agency,34.16441,-118.30407
406191762,HUNTINGTON HOME HEALTH AGENCY,550004708,Parent Facility,171 N Altadena Dr,Pasadena,91107,19,Los Angeles,Not Applicable,,Open,5/21/2019,Home Health Agency/Hospice,Home Health Agency,34.14893,-118.09863
406191763,"SWAN HOME HEALTH CARE, INC.",550004709,Parent Facility,3808 W Riverside Dr,Burbank,91505,19,Los Angeles,Not Applicable,,Open,5/21/2019,Home Health Agency/Hospice,Home Health Agency,34.15254,-118.34117
406191764,"21ST CENTURY HOME HEALTH, INC.",550004710,Parent Facility,421 Arden Ave,Glendale,91203,19,Los Angeles,Not Applicable,,Open,5/21/2019,Home Health Agency/Hospice,Home Health Agency,34.15849,-118.26237
406191765,ELATION HOME HEALTH INC.,550004707,Parent Facility,333 N Santa Anita Ave,Arcadia,91006,19,Los Angeles,Not Applicable,,Open,5/21/2019,Home Health Agency/Hospice,Home Health Agency,34.1443,-118.0316
406191766,"IV NURSING HEALTHCARE SERVICES, INC.",550004791,Parent Facility,14545 Friar St,Van Nuys,91411,19,Los Angeles,Not Applicable,,Open,5/22/2019,Home Health Agency/Hospice,Home Health Agency,34.1857,-118.45034
406191767,"BELANI HOME HEALTH CARE, INC.",550004794,Parent Facility,2609 W Wyoming Ave,Burbank,91505,19,Los Angeles,Not Applicable,,Open,6/21/2019,Home Health Agency/Hospice,Home Health Agency,34.17853,-118.34014
406191768,"PROVIDA HOME HEALTH, INC.",550004795,Parent Facility,14545 Victory Blvd,Van Nuys,91411,19,Los Angeles,Not Applicable,,Open,5/16/2019,Home Health Agency/Hospice,Home Health Agency,34.18669,-118.45026
406191772,GREEN LIGHT HOME HEALTH INC.,550004801,Parent Facility,6850 Van Nuys Blvd,Van Nuys,91405,19,Los Angeles,Not Applicable,,Open,6/27/2019,Home Health Agency/Hospice,Home Health Agency,34.19533,-118.44872
406191773,"OXNARD HOME HEALTH CARE, INC.",550004778,Parent Facility,3043 Foothill Blvd,La Crescenta,91214,19,Los Angeles,Not Applicable,,Open,6/26/2019,Home Health Agency/Hospice,Home Health Agency,34.22802,-118.24573
406191774,"LUGA HOME HEALTH CARE SERVICES, INC.",550004786,Parent Facility,1915 W Glenoaks Blvd,Glendale,91201,19,Los Angeles,Not Applicable,,Open,6/27/2019,Home Health Agency/Hospice,Home Health Agency,34.17458,-118.29393
406191775,"EMBER HOME HEALTH, INC.",550004874,Parent Facility,1110 Sonora Ave,Glendale,91201,19,Los Angeles,Not Applicable,,Open,4/5/2019,Home Health Agency/Hospice,Home Health Agency,34.16887,-118.28519
406191776,"ALLEGIANT HEALTHCARE, INC",550004876,Parent Facility,363 S Park Ave,Pomona,91766,19,Los Angeles,Not Applicable,,Open,8/17/2019,Home Health Agency/Hospice,Home Health Agency,34.05618,-117.75448
406191777,"DISTINCTIVE HOMEHEALTH, INC.",550004877,Parent Facility,229 N Central Ave,Glendale,91203,19,Los Angeles,Not Applicable,,Open,8/19/2019,Home Health Agency/Hospice,Home Health Agency,34.14913,-118.25827
406191778,BRIGHTSIDE HOME HEALTH CARE INC.,550004878,Parent Facility,7108 de Soto Ave,Canoga Park,91303,19,Los Angeles,Not Applicable,,Open,8/24/2019,Home Health Agency/Hospice,Home Health Agency,34.19939,-118.58841
406191779,"HAPPY LIFE HOME HEALTH CARE, INC",550004880,Parent Facility,225 E Broadway,Glendale,91205,19,Los Angeles,Not Applicable,,Open,8/24/2019,Home Health Agency/Hospice,Home Health Agency,34.14658,-118.25295
406191780,"DISTINGUISHED CARE HOME HEALTH, INC.",550004881,Parent Facility,229 N Central Ave,Glendale,91203,19,Los Angeles,Not Applicable,,Open,8/19/2019,Home Health Agency/Hospice,Home Health Agency,34.14913,-118.25827
406191781,ETHOS HOME HEALTH CARE,550004882,Parent Facility,15904 Strathern St,Van Nuys,91406,19,Los Angeles,Not Applicable,,Open,8/24/2019,Home Health Agency/Hospice,Home Health Agency,34.21566,-118.47974
406191784,RECOUP HOME HEALTH,550004915,Parent Facility,11426 Ventura Blvd,Studio City,91604,19,Los Angeles,Not Applicable,,Open,9/9/2019,Home Health Agency/Hospice,Home Health Agency,34.13965,-118.37981
406191785,RECOVER HOME HEALTH,550004914,Parent Facility,19531 Ventura Blvd,Tarzana,91356,19,Los Angeles,Not Applicable,,Open,9/9/2019,Home Health Agency/Hospice,Home Health Agency,34.17286,-118.55912
406191786,"NELNAR HOME HEALTH CARE, INC.",550004916,Parent Facility,14640 Victory Blvd,Van Nuys,91411,19,Los Angeles,Not Applicable,,Open,9/6/2019,Home Health Agency/Hospice,Home Health Agency,34.18664,-118.45224
406191787,"AKESO HOME HEALTH CARE, INC.",550004921,Parent Facility,14621 Titus St,Panorama City,91402,19,Los Angeles,Not Applicable,,Open,9/5/2019,Home Health Agency/Hospice,Home Health Agency,34.21974,-118.45164
406191788,"ARKA HOME HEALTH CARE, INC.",550004923,Parent Facility,8537 Reseda Blvd,Northridge,91324,19,Los Angeles,Not Applicable,,Open,8/19/2019,Home Health Agency/Hospice,Home Health Agency,34.22569,-118.5361
406191789,"HRM HOME HEALTH, INC.",550004918,Parent Facility,1191 E Walnut St,Pasadena,91106,19,Los Angeles,Not Applicable,,Open,6/26/2019,Home Health Agency/Hospice,Home Health Agency,34.14961,-118.12594
406191792,"SPECIAL CARE HOSPICE SERVICES, INC.",550003936,Parent Facility,417 Arden Ave,Glendale,91203,19,Los Angeles,Not Applicable,,Open,7/31/2019,Home Health Agency/Hospice,Hospice,34.15849,-118.26217
406191800,"SYMPHONY HOSPICE, INC.",550004769,Parent Facility,22048 Sherman Way,Canoga Park,91303,19,Los Angeles,Not Applicable,,Open,6/10/2019,Home Health Agency/Hospice,Hospice,34.201,-118.60778
406191801,ABSOLUTE HOSPICE AGENCY LLC,550004770,Parent Facility,1554 S Sepulveda Blvd,Los Angeles,90025,19,Los Angeles,Not Applicable,,Open,6/22/2019,Home Health Agency/Hospice,Hospice,34.04931,-118.44571
406191802,"GOLDEN DIAMOND HOSPICE, INC.",550004762,Parent Facility,11385 183rd St,Cerritos,90703,19,Los Angeles,Not Applicable,,Open,3/19/2019,Home Health Agency/Hospice,Hospice,33.86578,-118.09234
406191803,ASSISTED HOSPICE CARE,550004646,Parent Facility,1900 W Garvey Ave S,West Covina,91790,19,Los Angeles,Not Applicable,,Open,2/5/2019,Home Health Agency/Hospice,Hospice,34.07081,-117.94666
406191810,"CALIFORNIA HOSPICE SERVICES, INC.",550004875,Parent Facility,5300 Santa Monica Blvd,Los Angeles,90029,19,Los Angeles,Not Applicable,,Open,8/23/2019,Home Health Agency/Hospice,Hospice,34.09065,-118.30528
406191811,LEGACY HOSPICE LLC,550004879,Parent Facility,146 N San Fernando Blvd,Burbank,91502,19,Los Angeles,Not Applicable,,Open,8/21/2019,Home Health Agency/Hospice,Hospice,34.1815,-118.30945
406191814,"AMEDI HOSPICE CARE, INC.",550004858,Parent Facility,14242 Ventura Blvd,Sherman Oaks,91423,19,Los Angeles,Not Applicable,,Open,7/24/2019,Home Health Agency/Hospice,Hospice,34.15,-118.44338
406191816,"BRIGHT LIGHT HOSPICE, INC.",550004861,Parent Facility,303 S Glenoaks Blvd,Burbank,91502,19,Los Angeles,Not Applicable,,Open,8/13/2019,Home Health Agency/Hospice,Hospice,34.1813,-118.30421
406191817,"ANGELS GARDEN HOSPICE, INC.",550004862,Parent Facility,225 E Broadway,Glendale,91205,19,Los Angeles,Not Applicable,,Open,7/18/2019,Home Health Agency/Hospice,Hospice,34.14658,-118.25295
406191819,"VEGA HOSPICE, INC.",550004913,Parent Facility,14621 Titus St,Panorama City,91402,19,Los Angeles,Not Applicable,,Open,8/30/2019,Home Health Agency/Hospice,Hospice,34.21974,-118.45164
406191820,"NAARS HOSPICE, INC.",550004917,Parent Facility,10523 Burbank Blvd,North Hollywood,91601,19,Los Angeles,Not Applicable,,Open,8/27/2019,Home Health Agency/Hospice,Hospice,34.17217,-118.36019
406191822,"VERA HOSPICE, INC.",550004924,Parent Facility,1927 1/2 W Glenoaks Blvd,Glendale,91201,19,Los Angeles,Not Applicable,,Open,9/7/2019,Home Health Agency/Hospice,Hospice,34.17479,-118.29448
406191824,EMERALD HUB HOSPICE,550004927,Parent Facility,16300 Crenshaw Blvd,Torrance,90504,19,Los Angeles,Not Applicable,,Open,8/29/2019,Home Health Agency/Hospice,Hospice,33.88243,-118.32595
406191827,"EASY CARE HOSPICE, INC.",550003901,Parent Facility,1241 S Glendale Ave,Glendale,91205,19,Los Angeles,Not Applicable,,Open,6/5/2019,Home Health Agency/Hospice,Hospice,34.13063,-118.25247
406191828,"NELNAR HOSPICE CARE, INC.",550004896,Parent Facility,813 W Whittier Blvd,Montebello,90640,19,Los Angeles,Not Applicable,,Open,7/31/2019,Home Health Agency/Hospice,Hospice,34.01011,-118.10872
406191829,SERAFIM HOSPICE INC,550004892,Parent Facility,6308 Woodman Ave,Van Nuys,91401,19,Los Angeles,Not Applicable,,Open,8/3/2019,Home Health Agency/Hospice,Hospice,34.18524,-118.43124
406191832,SOUL HOSPICE INC,550004908,Parent Facility,2377 E Washington Blvd,Pasadena,91104,19,Los Angeles,Not Applicable,,Open,9/13/2019,Home Health Agency/Hospice,Hospice,34.16915,-118.10148
406191833,ORISON HOSPICE INC.,550004907,Parent Facility,5958 Vineland Ave,North Hollywood,91601,19,Los Angeles,Not Applicable,,Open,9/13/2019,Home Health Agency/Hospice,Hospice,34.1792,-118.37027
406191834,GOOD LIFE PALLIATIVE CARE,550004903,Parent Facility,8383 Wilshire Blvd,Beverly Hills,90211,19,Los Angeles,Not Applicable,,Open,8/27/2019,Home Health Agency/Hospice,Hospice,34.06504,-118.37343
406191835,"SAMA HOSPICE, INC.",550004902,Parent Facility,10545 Burbank Blvd,North Hollywood,91601,19,Los Angeles,Not Applicable,,Open,8/21/2019,Home Health Agency/Hospice,Hospice,34.17216,-118.36085
406191839,"ADVENT HOSPICE & PALLIATIVE CARE, INC.",550004702,Parent Facility,3333 S Brea Canyon Rd,Diamond Bar,91765,19,Los Angeles,Not Applicable,,Open,5/8/2019,Home Health Agency/Hospice,Hospice,33.96677,-117.8486
406191840,"SDKJ FOREVER, LLC",550004705,Parent Facility,11428 Artesia Blvd,Artesia,90701,19,Los Angeles,Not Applicable,,Open,5/24/2019,Home Health Agency/Hospice,Hospice,33.8729,-118.09003
406191848,AVME HOSPICE CARE,550005056,Parent Facility,18747 Sherman Way,Reseda,91335,19,Los Angeles,Not Applicable,,Open,11/1/2019,Home Health Agency/Hospice,Hospice,34.20119,-118.54203
406191850,"LIVLIFE HOME HEALTH, INC.",550005037,Parent Facility,8700 Reseda Blvd,Northridge,91324,19,Los Angeles,Not Applicable,,Open,10/26/2019,Home Health Agency/Hospice,Home Health Agency,34.22956,-118.53603
406191851,"NORRIS HOME HEALTH, INC.",550005041,Parent Facility,10319 Norris Ave,Pacoima,91331,19,Los Angeles,Not Applicable,,Open,10/26/2019,Home Health Agency/Hospice,Home Health Agency,34.25718,-118.403
406191854,"SIMPLE HOSPICE SERVICES, INC.",550005032,Parent Facility,19420 Business Center Dr,Northridge,91324,19,Los Angeles,Not Applicable,,Open,10/26/2019,Home Health Agency/Hospice,Hospice,34.23139,-118.55647
406191855,AVN HOSPICE CARE,550005020,Parent Facility,21822 Sherman Way,Canoga Park,91303,19,Los Angeles,Not Applicable,,Open,10/23/2019,Home Health Agency/Hospice,Hospice,34.20099,-118.60363
406191856,"SAINT LUKA HOSPICE, INC.",550005013,Parent Facility,517 E Wilson Ave,Glendale,91206,19,Los Angeles,Not Applicable,,Open,10/10/2019,Home Health Agency/Hospice,Hospice,34.14818,-118.2492
406191857,WE DO CARE HOSPICE,550005004,Parent Facility,14349 Victory Blvd,Van Nuys,91401,19,Los Angeles,Not Applicable,,Open,10/12/2019,Home Health Agency/Hospice,Hospice,34.1867,-118.44607
406191858,PARTHENIA CARE INC,550005001,Parent Facility,8925 Sepulveda Blvd,North Hills,91343,19,Los Angeles,Not Applicable,,Open,10/11/2019,Home Health Agency/Hospice,Hospice,34.23263,-118.46777
406191859,"MGD HOME HEALTH SERVICES, INC",550005026,Parent Facility,7200 Vineland Ave,Sun Valley,91352,19,Los Angeles,Not Applicable,,Open,10/28/2019,Home Health Agency/Hospice,Home Health Agency,34.20168,-118.37029
406191860,"NIKA HOME HEALTH, INC.",550004993,Parent Facility,14545 Friar St,Van Nuys,91411,19,Los Angeles,Not Applicable,,Open,10/4/2019,Home Health Agency/Hospice,Home Health Agency,34.1857,-118.45034
406191861,AMERIBEST HOSPICE INC,550004984,Parent Facility,3640 Foothill Blvd,La Crescenta,91214,19,Los Angeles,Not Applicable,,Open,10/8/2019,Home Health Agency/Hospice,Hospice,34.23586,-118.25887
406191862,"EDEN HOME CARE, INC.",550005008,Parent Facility,3333 S Brea Canyon Rd,Diamond Bar,91765,19,Los Angeles,Not Applicable,,Open,10/10/2019,Home Health Agency/Hospice,Home Health Agency,33.96677,-117.8486
406191863,"APOLLO HOSPICE CARE, INC.",550005036,Parent Facility,8700 Reseda Blvd,Northridge,91324,19,Los Angeles,Not Applicable,,Open,10/25/2019,Home Health Agency/Hospice,Hospice,34.22956,-118.53603
406191864,EASI HOSPICE INC,550004870,Parent Facility,7502 Foothill Blvd,Tujunga,91042,19,Los Angeles,Not Applicable,,Open,8/1/2019,Home Health Agency/Hospice,Hospice,34.25269,-118.29595
406191867,LOGOS HOME HEALTH,550004830,Parent Facility,8119 Foothill Blvd,Sunland,91040,19,Los Angeles,Not Applicable,,Open,7/19/2019,Home Health Agency/Hospice,Home Health Agency,34.25969,-118.30991
406191869,NEW ERA HOME HEALTH CARE,550004578,Parent Facility,805 E Wilson Ave,Glendale,91206,19,Los Angeles,Not Applicable,,Open,9/2/2019,Home Health Agency/Hospice,Home Health Agency,34.14816,-118.24531
406191872,MUSIC HOME HEALTH,550004579,Parent Facility,13746 Victory Blvd,Van Nuys,91401,19,Los Angeles,Not Applicable,,Open,9/2/2019,Home Health Agency/Hospice,Home Health Agency,34.18664,-118.43285
406191874,"CHANCE HOME CARE, INC.",550004619,Parent Facility,14540 Victory Blvd,Van Nuys,91411,19,Los Angeles,Not Applicable,,Open,9/23/2019,Home Health Agency/Hospice,Home Health Agency,34.18664,-118.45025
406191875,BEST EVER HOME HEALTH INC,550004620,Parent Facility,21757 Devonshire St,Chatsworth,91311,19,Los Angeles,Not Applicable,,Open,9/23/2019,Home Health Agency/Hospice,Home Health Agency,34.25726,-118.60361
406191876,"RADIANCE HOME HEALTH CARE AGENCY, INC.",550004617,Parent Facility,20832 Roscoe Blvd,Winnetka,91306,19,Los Angeles,Not Applicable,,Open,9/22/2019,Home Health Agency/Hospice,Home Health Agency,34.2199,-118.58766
406191877,"SUNRISE HOME HEALTH SERVICES, INC.",550004575,Parent Facility,412 W Broadway,Glendale,91204,19,Los Angeles,Not Applicable,,Open,9/9/2019,Home Health Agency/Hospice,Home Health Agency,34.14652,-118.26155
406191878,"SILVERLAKE BEST CARE, INC.",550004577,Parent Facility,1711 W Temple St,Los Angeles,90026,19,Los Angeles,Not Applicable,,Open,9/9/2019,Home Health Agency/Hospice,Home Health Agency,34.06878,-118.2634
406191879,"FIDELIA HOME HEALTH SERVICES, INC.",550004582,Parent Facility,14126 Sherman Way,Van Nuys,91405,19,Los Angeles,Not Applicable,,Open,9/9/2019,Home Health Agency/Hospice,Home Health Agency,34.20119,-118.44095
406191880,"ST. MARY HOME HEALTH CARE, INC.",550004576,Parent Facility,3460 Ocean View Blvd,Glendale,91208,19,Los Angeles,Not Applicable,,Open,9/2/2019,Home Health Agency/Hospice,Home Health Agency,34.20219,-118.2282
406191881,"HERATSI HOME HEALTH CARE, INC",550004581,Parent Facility,14621 Titus St,Panorama City,91402,19,Los Angeles,Not Applicable,,Open,9/2/2019,Home Health Agency/Hospice,Home Health Agency,34.21974,-118.45164
406191882,"CALAID HOME HEALTHCARE, LLC",550004583,Parent Facility,9700 Reseda Blvd,Northridge,91324,19,Los Angeles,Not Applicable,,Open,9/2/2019,Home Health Agency/Hospice,Home Health Agency,34.24673,-118.53587
406191883,"KINDRED HEALTH SERVICES, INC.",550004618,Parent Facility,12501 Chandler Blvd,Valley Village,91607,19,Los Angeles,Not Applicable,,Open,9/29/2019,Home Health Agency/Hospice,Home Health Agency,34.16871,-118.40569
406191886,AVON HOME HEALTH CARE,550004851,Parent Facility,14328 Victory Blvd,Van Nuys,91401,19,Los Angeles,Not Applicable,,Open,8/17/2019,Home Health Agency/Hospice,Home Health Agency,34.1866,-118.44541
406191887,"LIBERAL HOME HEALTH, INC.",550004873,Parent Facility,13363 Saticoy St,North Hollywood,91605,19,Los Angeles,Not Applicable,,Open,8/24/2019,Home Health Agency/Hospice,Home Health Agency,34.20863,-118.42445
406191888,WELL CARE HOME HEALTH CARE INC.,550004869,Parent Facility,13735 Victory Blvd,Van Nuys,91401,19,Los Angeles,Not Applicable,,Open,8/28/2019,Home Health Agency/Hospice,Home Health Agency,34.18686,-118.4324
406191889,HUMAN FIRST HOME HEALTH AGENCY LLC,550004831,Parent Facility,8345 Reseda Blvd,Northridge,91324,19,Los Angeles,Not Applicable,,Open,6/20/2019,Home Health Agency/Hospice,Home Health Agency,34.22207,-118.5361
406191892,BELLA VITA HOME HEALTH CARE INC,550004954,Parent Facility,1915 W Glenoaks Blvd,Glendale,91201,19,Los Angeles,Not Applicable,,Open,9/3/2019,Home Health Agency/Hospice,Home Health Agency,34.17458,-118.29393
406191894,"FIRST CARE HOME HEALTH, INC.",550004958,Parent Facility,3800 La Crescenta Ave,La Crescenta,91214,19,Los Angeles,Not Applicable,,Open,8/24/2019,Home Health Agency/Hospice,Home Health Agency,34.21151,-118.23994
406191895,JOY HOME HEALTH CARE INC,550004957,Parent Facility,13455 Ventura Blvd,Sherman Oaks,91423,19,Los Angeles,Not Applicable,,Open,9/19/2019,Home Health Agency/Hospice,Home Health Agency,34.14733,-118.42665
406191896,"VALLEY VILLAGE HOME CARE, INC.",550004963,Parent Facility,5940 1/2 Laurel Canyon Blvd,Valley Village,91607,19,Los Angeles,Not Applicable,,Open,6/26/2019,Home Health Agency/Hospice,Home Health Agency,34.17851,-118.39646
406191897,"SAINT MARIAM HOME HEALTH CARE, INC.",550004962,Parent Facility,1480 Colorado Blvd,Los Angeles,90041,19,Los Angeles,Not Applicable,,Open,9/24/2019,Home Health Agency/Hospice,Home Health Agency,34.13925,-118.19733
406191900,PINK CROSS HOME HEALTH INC.,550004960,Parent Facility,543 E San Bernardino Rd,Covina,91723,19,Los Angeles,Not Applicable,,Open,9/19/2019,Home Health Agency/Hospice,Home Health Agency,34.09089,-117.88019
406191901,"KARMEL HOME HEALTH, INC.",550004790,Parent Facility,13746 Victory Blvd,Van Nuys,91401,19,Los Angeles,Not Applicable,,Open,11/4/2019,Home Health Agency/Hospice,Home Health Agency,34.18664,-118.43285
406191907,"M.A. HOME HEALTH SERVIES, INC.",550005009,Parent Facility,1010 W Magnolia Blvd,Burbank,91506,19,Los Angeles,Not Applicable,,Open,10/16/2019,Home Health Agency/Hospice,Home Health Agency,34.17691,-118.31996
